FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,FLAG_MOBIL,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,CNT_FAM_MEMBERS,Status
1.0,1.0,0.0,0.17368421052631577,1.0,1.0,0.25,0.2,0.8556077510275983,0.032189847148921834,0.0,1.0,0.0,0.0,0.0,0
1.0,0.0,0.0,0.3157894736842105,0.0,0.25,0.25,0.2,0.6169113329418673,0.03148405650538824,0.0,0.0,0.0,0.0,0.0,0
0.0,1.0,0.0,0.13157894736842105,1.0,1.0,0.25,0.2,0.4028185554903112,0.03334334081260732,0.0,0.0,0.0,0.0,0.0,0
1.0,1.0,0.5,0.13157894736842105,1.0,1.0,0.25,0.2,0.5540223135642983,0.03774926524033752,0.0,0.0,0.0,0.0,1.0,0
0.0,1.0,0.5,0.08421052631578946,1.0,1.0,0.5,0.2,0.8584263065179095,0.03727259320123461,0.0,0.0,1.0,0.0,0.0,0
1.0,1.0,0.0,0.2631578947368421,0.0,1.0,0.25,0.2,0.6355842630651791,0.033543490398086996,0.0,0.0,1.0,0.0,0.0,0
1.0,1.0,0.0,0.15789473684210525,1.0,0.25,0.25,0.2,0.7555490311215503,0.036988170106079285,0.0,1.0,1.0,0.0,0.0,0
0.0,0.0,0.0,0.07894736842105263,1.0,0.25,0.0,1.0,0.7594832648267763,0.02399424833296464,0.0,0.0,1.0,1.0,0.0,0
0.0,1.0,0.0,0.09473684210526315,1.0,1.0,0.25,0.2,0.6825601879036993,0.03361722971905319,0.0,0.0,0.0,1.0,0.0,0
0.0,1.0,0.0,0.08947368421052632,1.0,1.0,0.25,0.2,0.5825014679976512,0.02985125725542248,0.0,0.0,0.0,0.0,0.0,0
0.0,1.0,0.0,0.21052631578947367,1.0,1.0,0.25,1.0,0.8793305930710511,0.037667625277839234,0.0,0.0,0.0,0.0,0.0,0
1.0,0.0,0.5,0.21052631578947367,1.0,1.0,0.25,0.2,0.7169113329418673,0.0266409632462156,0.0,0.0,0.0,0.0,1.0,0
1.0,0.0,0.5,0.14210526315789473,0.0,0.25,0.25,0.2,0.7456253669994128,0.034957705232331535,0.0,0.0,0.0,0.0,1.0,0
1.0,1.0,0.5,0.21052631578947367,1.0,1.0,0.25,0.2,0.6958308866705814,0.021903211874137518,0.0,0.0,0.0,0.0,1.0,0
1.0,1.0,0.0,0.07894736842105263,0.0,0.25,0.0,0.2,0.8490311215502055,0.03021468676589873,0.0,0.0,0.0,1.0,0.0,0
1.0,1.0,0.0,0.06315789473684211,1.0,1.0,0.25,0.2,0.39817968291250727,0.037069810068577576,0.0,0.0,0.0,0.0,0.0,0
0.0,1.0,0.0,0.10526315789473684,1.0,1.0,0.25,0.2,0.7798590722254845,0.036398255538349716,0.0,0.0,0.0,0.0,0.0,0
0.0,1.0,0.0,0.22105263157894733,0.5,1.0,0.0,1.0,0.5981209630064592,0.02275911470678086,0.0,0.0,0.0,0.0,0.0,0
1.0,1.0,0.5,0.47368421052631576,0.0,0.25,0.25,0.2,0.5797416324133882,0.030915210315077588,0.0,0.0,1.0,0.0,1.0,0
1.0,1.0,0.5,0.21052631578947367,1.0,0.25,0.25,0.2,0.6784497944803288,0.03550284949804591,0.0,0.0,0.0,0.0,1.0,0
0.0,0.0,0.5,0.02631578947368421,0.0,1.0,0.25,0.2,0.8136230182031708,0.033132657038418195,0.0,0.0,0.0,0.0,1.0,0
1.0,0.0,0.5,0.3684210526315789,1.0,0.5,0.25,0.2,0.721080446271286,0.032287288394484304,0.0,0.0,0.0,0.0,1.0,0
1.0,1.0,0.0,0.13157894736842105,1.0,1.0,0.25,0.2,0.5737522019964768,0.03143138556184096,0.0,0.0,1.0,0.0,0.0,0
1.0,0.0,0.0,0.10526315789473684,1.0,0.25,0.25,0.2,0.4208455666470934,0.029285044612289188,0.0,1.0,0.0,0.0,0.0,0
0.0,1.0,0.5,0.04210526315789474,0.25,1.0,0.25,0.2,0.042982971227246036,1.0,0.0,0.0,0.0,0.0,1.0,0
0.0,1.0,0.0,0.02631578947368421,1.0,1.0,0.25,0.2,0.8978273634762184,0.03678011987906752,0.0,0.0,0.0,1.0,0.0,0
1.0,1.0,0.0,0.17368421052631577,1.0,1.0,0.25,0.2,0.8556077510275983,0.032189847148921834,0.0,1.0,0.0,0.0,0.0,0
1.0,0.0,0.0,0.14210526315789473,0.5,1.0,0.25,1.0,0.7421021726365238,0.02389153999304744,0.0,0.0,1.0,0.0,0.0,0
1.0,1.0,0.5,0.15789473684210525,1.0,1.0,0.25,0.2,0.5271873165002936,0.034899767194429526,0.0,0.0,0.0,0.0,1.0,0
0.0,1.0,0.0,0.10526315789473684,0.0,0.25,0.25,0.2,0.783969465648855,0.037069810068577576,0.0,0.0,0.0,0.0,0.0,0
1.0,1.0,0.0,0.4473684210526316,1.0,0.25,0.25,0.2,0.5827950675278919,0.03718305259720423,0.0,0.0,0.0,0.0,0.0,0
1.0,1.0,0.0,0.15789473684210525,1.0,0.25,0.25,0.2,0.6416911332941867,0.03337494337873569,0.0,0.0,0.0,0.0,0.0,0
1.0,1.0,0.0,0.13157894736842105,0.0,1.0,0.25,0.2,0.6200234879624192,0.027038628869997583,0.0,1.0,1.0,0.0,0.0,0
0.0,1.0,0.5,0.09473684210526315,1.0,1.0,0.25,0.2,0.8802113916617733,0.03393588892751425,0.0,1.0,1.0,0.0,1.0,0
0.0,1.0,0.0,0.6842105263157894,1.0,0.25,0.25,0.2,0.44862008220786853,0.026003644829293477,0.0,0.0,0.0,0.0,0.0,0
1.0,1.0,0.0,0.3684210526315789,1.0,0.25,0.25,0.2,0.5551379917792132,0.03462061119362893,0.0,0.0,0.0,0.0,0.0,0
1.0,1.0,0.5,0.10526315789473684,1.0,1.0,0.25,0.2,0.9376394597768644,0.035481781120627,0.0,0.0,0.0,0.0,1.0,0
0.0,1.0,0.0,0.13157894736842105,1.0,1.0,0.25,0.2,0.6165590135055784,0.0280946812881206,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.18421052631578946,1.0,1.0,0.25,0.2,0.7749266001174399,0.029514163216719867,0.0,1.0,1.0,0.0,0.0,0
0.0,1.0,0.0,0.3157894736842105,1.0,1.0,0.25,0.2,0.476159718144451,0.03559765719643102,0.0,0.0,0.0,0.0,0.0,0
0.0,1.0,0.0,0.10526315789473684,1.0,0.25,0.25,0.2,0.6563123899001762,0.036490429689557465,0.0,0.0,0.0,0.0,0.0,0
0.0,1.0,0.5,0.06315789473684211,1.0,1.0,0.25,0.2,0.7629477392836171,0.035263196704905776,0.0,1.0,1.0,0.0,1.0,0
0.0,0.0,0.0,0.2894736842105263,0.5,1.0,0.25,0.2,0.5621256605989431,0.017481486163343135,0.0,0.0,1.0,0.0,0.0,0
0.0,1.0,0.5,0.06315789473684211,0.0,0.25,0.25,0.2,0.7197886083382267,0.03697500237019247,0.0,0.0,1.0,0.0,1.0,0
1.0,1.0,0.0,0.10526315789473684,1.0,0.5,0.25,0.2,0.7852025836758662,0.02492389048657418,0.0,0.0,1.0,0.0,0.0,0
1.0,1.0,0.0,0.07894736842105263,1.0,0.25,0.25,0.2,0.5277157956547269,0.03557395527183475,0.0,0.0,1.0,0.0,0.0,0
1.0,1.0,0.0,0.47368421052631576,0.0,0.25,0.25,0.2,0.582031708749266,0.034001727606948355,0.0,0.0,0.0,1.0,0.0,0
1.0,0.0,0.5,0.10526315789473684,1.0,0.25,0.25,0.2,0.7213740458015268,0.033820012851710234,0.0,0.0,0.0,0.0,1.0,0
0.0,0.0,0.5,0.02631578947368421,0.0,1.0,0.25,0.2,0.8136230182031708,0.033132657038418195,0.0,0.0,0.0,0.0,1.0,0
0.0,1.0,0.0,0.2631578947368421,0.5,1.0,0.0,0.2,0.7216089254257193,0.024283938522474697,0.0,0.0,0.0,0.0,0.0,0
1.0,1.0,0.0,0.2894736842105263,0.0,0.25,0.25,0.2,0.7305343511450382,0.02936668457478748,0.0,0.0,0.0,0.0,0.0,0
1.0,0.0,0.0,0.42105263157894735,0.0,0.25,0.25,0.2,0.7534351145038168,0.036706380558101326,0.0,0.0,0.0,0.0,0.0,0
0.0,1.0,0.0,0.10526315789473684,1.0,1.0,0.25,0.2,0.8748091603053435,0.029766983745746826,0.0,1.0,1.0,0.0,0.0,0
1.0,1.0,0.0,0.15789473684210525,0.0,0.25,0.25,0.2,0.580093951849677,0.03425454813597531,0.0,0.0,0.0,1.0,0.0,0
1.0,1.0,0.0,0.05263157894736842,1.0,1.0,0.25,0.2,0.6218438050499119,0.028766235818348453,0.0,0.0,0.0,0.0,0.0,0
0.0,1.0,0.0,0.08421052631578946,1.0,0.25,0.25,0.2,0.35355255431591304,0.036664243803263497,0.0,1.0,0.0,0.0,0.0,0
1.0,0.0,0.0,0.21052631578947367,0.0,1.0,0.25,0.2,0.7497944803288314,0.03049647631387669,0.0,0.0,0.0,0.0,0.0,0
1.0,1.0,0.0,0.22105263157894733,1.0,1.0,0.25,0.2,0.7926600117439812,0.028605589440529242,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.18947368421052632,0.5,0.25,0.25,0.6000000000000001,0.5941867293012331,0.031207534051765008,0.0,0.0,0.0,0.0,0.0,1
1.0,1.0,0.5,0.15789473684210525,0.0,0.25,0.25,0.2,0.7804462712859659,0.030567582087665524,0.0,0.0,1.0,1.0,1.0,0
1.0,1.0,0.0,0.13157894736842105,0.0,1.0,0.25,0.2,0.8197298884321785,0.036948666898418824,0.0,1.0,0.0,0.0,0.0,0
1.0,0.0,0.5,0.10526315789473684,1.0,1.0,0.25,1.0,0.49236641221374045,0.03663790833148985,0.0,0.0,0.0,0.0,1.0,0
1.0,1.0,0.5,0.07894736842105263,1.0,1.0,0.25,0.2,0.7035819142689371,0.037841439391545266,0.0,0.0,1.0,0.0,1.0,0
0.0,0.0,0.0,0.18421052631578946,1.0,1.0,0.25,0.2,0.3127422196124485,0.006428488659945858,0.0,0.0,1.0,0.0,0.0,0
1.0,0.0,0.0,0.10526315789473684,0.5,1.0,0.0,0.2,0.8826189078097475,0.03256907794246226,0.0,1.0,0.0,0.0,0.0,0
0.0,0.0,0.5,0.47368421052631576,1.0,0.25,0.25,0.2,0.7715795654726952,0.037533314371793663,0.0,0.0,0.0,0.0,1.0,0
0.0,0.0,0.0,0.13157894736842105,1.0,1.0,0.0,0.2,0.5819142689371697,0.028897913177216662,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.5,0.15789473684210525,0.5,1.0,0.25,0.6000000000000001,0.8123311802701115,0.030467507294925686,0.0,1.0,0.0,0.0,1.0,0
0.0,0.0,0.5,0.18421052631578946,1.0,1.0,0.25,0.2,0.9106870229007633,0.03462324474080629,0.0,0.0,0.0,0.0,1.0,0
0.0,1.0,0.0,0.10526315789473684,1.0,1.0,0.25,0.2,0.8748091603053435,0.029766983745746826,0.0,1.0,1.0,0.0,0.0,0
1.0,0.0,0.5,0.10526315789473684,0.5,1.0,0.25,0.2,0.6442748091603053,0.020844525908837137,0.0,1.0,1.0,0.0,1.0,0
0.0,1.0,0.0,0.02631578947368421,0.5,1.0,0.25,0.2,0.6534351145038167,0.02888474544132984,0.0,1.0,0.0,0.0,0.0,0
1.0,1.0,0.0,0.2631578947368421,1.0,0.25,0.25,0.2,0.45901350557839105,0.035120985157328116,0.0,0.0,0.0,0.0,0.0,0
0.0,1.0,0.0,0.2631578947368421,1.0,0.25,0.25,0.2,0.6612448620082207,0.03053861306871452,0.0,1.0,1.0,0.0,0.0,0
0.0,0.0,0.5,0.2,1.0,1.0,0.25,0.2,0.6030534351145038,0.03537643923353243,0.0,0.0,1.0,0.0,1.0,0
0.0,1.0,0.5,0.47368421052631576,0.0,0.25,0.25,0.2,0.7499706400469759,0.03235576062109577,0.0,1.0,1.0,0.0,1.0,0
1.0,1.0,0.0,0.15789473684210525,1.0,1.0,0.25,0.2,0.7869641808573106,0.03171580865699629,0.0,0.0,0.0,0.0,0.0,0
0.0,1.0,0.5,0.07894736842105263,1.0,1.0,0.25,0.2,0.7626541397533764,0.032013399488038434,0.0,0.0,0.0,0.0,1.0,0
1.0,0.0,0.0,0.21052631578947367,0.0,1.0,0.25,0.2,0.48578978273634765,0.03176847960054357,0.0,0.0,0.0,0.0,0.0,0
1.0,0.0,0.0,0.21052631578947367,0.5,0.25,0.25,0.2,0.6947152084556665,0.029951332048162315,0.0,0.0,0.0,0.0,0.0,0
1.0,1.0,0.0,0.3157894736842105,1.0,1.0,0.25,0.2,0.5580739870816207,0.022053324063247275,0.0,0.0,0.0,0.0,0.0,0
1.0,0.0,0.0,0.04210526315789474,1.0,1.0,0.25,0.2,0.5841456253669994,0.03281136428277977,0.0,1.0,0.0,0.0,0.0,0
1.0,0.0,0.5,0.08947368421052632,0.0,1.0,0.25,0.2,0.8213153258954785,0.03113116118362145,0.0,1.0,0.0,0.0,1.0,0
1.0,1.0,0.5,0.15789473684210525,0.0,1.0,0.25,0.2,0.541397533763946,0.033008880321082075,0.0,0.0,0.0,0.0,1.0,0
1.0,1.0,0.5,0.2894736842105263,0.0,0.25,0.25,0.2,0.6489724016441574,0.030159382275174083,0.0,0.0,0.0,0.0,1.0,0
0.0,1.0,0.0,0.18421052631578946,0.0,0.5,0.0,0.2,0.6735760422783323,0.03376207481380822,0.0,1.0,1.0,0.0,0.0,0
1.0,1.0,0.0,0.13157894736842105,1.0,1.0,0.25,0.2,0.8645331767469172,0.03497350651539572,0.0,1.0,1.0,0.0,0.0,0
1.0,1.0,0.0,0.07894736842105263,1.0,1.0,0.25,0.2,0.7304169113329418,0.03692759852099991,0.0,1.0,0.0,1.0,0.0,0
1.0,1.0,0.0,0.10526315789473684,1.0,0.25,0.25,0.2,0.6778038755137992,0.03708034425728703,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.5,0.07894736842105263,1.0,1.0,0.25,0.2,0.8391074574280681,0.03777823425928853,0.0,1.0,0.0,0.0,1.0,0
1.0,1.0,0.0,0.2631578947368421,1.0,1.0,0.25,0.2,0.453141514973576,0.037580718220986215,0.0,0.0,1.0,1.0,0.0,0
1.0,1.0,0.5,0.05263157894736842,1.0,1.0,0.25,0.2,0.7945977686435701,0.033772609002517676,0.0,0.0,0.0,0.0,1.0,0
1.0,0.0,0.0,0.07894736842105263,0.0,1.0,0.25,0.6000000000000001,0.6172049324721081,0.03058338337072971,0.0,0.0,0.0,0.0,0.0,0
0.0,1.0,0.0,0.04210526315789474,1.0,1.0,0.0,0.2,0.4943628890193775,0.016378029896027563,0.0,0.0,0.0,0.0,0.0,0
1.0,1.0,0.0,0.10526315789473684,0.0,0.25,0.25,0.2,0.8063417498532003,0.03158149775095072,0.0,0.0,0.0,0.0,0.0,0
1.0,0.0,0.0,0.2631578947368421,0.0,0.25,0.25,0.4,0.7094539048737522,0.037485910522601106,0.0,0.0,1.0,0.0,0.0,0
0.0,1.0,0.5,0.07894736842105263,1.0,0.25,0.25,0.2,0.6014092777451556,0.032497972168673436,0.0,1.0,1.0,1.0,1.0,0
0.0,1.0,0.5,0.11578947368421053,1.0,0.25,0.25,0.2,0.6589547856723429,0.020409990624572053,0.0,1.0,1.0,0.0,1.0,0
1.0,1.0,0.5,0.21052631578947367,1.0,1.0,0.25,0.2,0.63904873752202,0.03457057379725901,0.0,0.0,0.0,0.0,1.0,0
1.0,1.0,0.5,0.15789473684210525,1.0,1.0,0.25,0.2,0.5271873165002936,0.034899767194429526,0.0,0.0,0.0,0.0,1.0,0
0.0,0.0,0.0,0.08947368421052632,1.0,1.0,0.25,0.2,0.7143276570757486,0.03474965500531977,0.0,0.0,0.0,0.0,0.0,0
1.0,1.0,0.0,0.13157894736842105,0.5,0.25,0.25,0.2,0.7869054609512625,0.03154462809046762,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.18421052631578946,1.0,1.0,0.25,0.2,0.5978273634762185,0.036311348481496704,0.0,0.0,1.0,0.0,0.0,0
0.0,0.0,0.0,0.07894736842105263,1.0,1.0,0.0,0.2,0.7516147974163241,0.030880974201771855,0.0,0.0,0.0,0.0,0.0,0
1.0,1.0,0.5,0.22105263157894733,0.0,1.0,0.25,0.2,0.7506752789195538,0.0344757660988739,0.0,1.0,1.0,0.0,1.0,0
0.0,1.0,0.5,0.18421052631578946,1.0,0.25,0.25,0.2,0.6584263065179096,0.029532598046961418,0.0,0.0,1.0,0.0,1.0,0
0.0,0.0,0.5,0.18421052631578946,1.0,1.0,0.0,0.2,0.8505578391074574,0.03584257708392589,0.0,1.0,1.0,0.0,1.0,0
0.0,1.0,0.0,0.23157894736842105,1.0,0.25,0.25,0.2,0.6291837933059307,0.022403585837836703,0.0,0.0,0.0,1.0,0.0,0
1.0,1.0,0.0,0.25263157894736843,0.5,0.25,0.25,0.2,0.5848502642395772,0.03382791349324232,0.0,0.0,0.0,0.0,0.0,0
1.0,1.0,0.0,0.02631578947368421,1.0,1.0,0.25,0.2,0.7157369348209043,0.03566349587586513,0.0,0.0,1.0,1.0,0.0,0
1.0,1.0,0.0,0.13157894736842105,0.0,1.0,0.25,0.2,0.767586611861421,0.032421599300529874,0.0,0.0,0.0,0.0,0.0,0
1.0,1.0,0.0,0.18421052631578946,0.5,1.0,0.0,0.2,0.7441573693482091,0.03690916369075836,0.0,0.0,0.0,0.0,0.0,0
0.0,1.0,0.5,0.42105263157894735,0.5,1.0,0.25,0.2,0.3846741045214328,0.027199275247816797,0.0,0.0,1.0,0.0,1.0,0
1.0,1.0,0.0,0.05263157894736842,1.0,1.0,0.25,0.2,0.6369348209042865,0.032282021300129575,0.0,0.0,0.0,0.0,0.0,0
0.0,1.0,0.5,0.2631578947368421,0.0,0.25,0.25,0.2,0.5620669406928949,0.03232942514932213,0.0,0.0,0.0,1.0,1.0,0
0.0,0.0,0.0,0.09473684210526315,1.0,1.0,0.25,0.2,0.8202583675866119,0.03506041357224874,0.0,1.0,1.0,0.0,0.0,0
0.0,1.0,0.5,0.15789473684210525,1.0,1.0,0.25,0.2,0.6590135055783911,0.02999873589735487,0.0,0.0,0.0,0.0,1.0,0
0.0,1.0,0.5,0.09473684210526315,1.0,1.0,0.25,0.2,0.8802113916617733,0.03393588892751425,0.0,1.0,1.0,0.0,1.0,0
0.0,1.0,0.5,0.05263157894736842,1.0,0.25,0.25,0.2,0.7348209042865531,0.036543100633104744,0.0,0.0,0.0,0.0,1.0,0
1.0,1.0,0.0,0.13157894736842105,1.0,1.0,0.25,0.2,0.8645331767469172,0.03497350651539572,0.0,1.0,1.0,0.0,0.0,0
0.0,0.0,0.5,0.11578947368421053,1.0,1.0,0.25,0.2,0.747680563711098,0.035529184969819556,0.0,1.0,1.0,0.0,1.0,0
1.0,0.0,0.0,0.04210526315789474,1.0,1.0,0.25,0.2,0.5841456253669994,0.03281136428277977,0.0,1.0,0.0,0.0,0.0,0
1.0,0.0,0.0,0.07894736842105263,1.0,1.0,0.25,0.8,0.7884321785085144,0.029142833064711528,0.0,1.0,0.0,0.0,0.0,0
1.0,1.0,0.0,0.07894736842105263,1.0,1.0,0.25,0.2,0.6327657075748678,0.037301562220185616,0.0,0.0,0.0,0.0,0.0,0
0.0,1.0,0.0,0.10526315789473684,1.0,1.0,0.0,0.2,0.6915443335290663,0.030931011598141774,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.18421052631578946,0.0,0.25,0.25,0.2,0.7028772753963594,0.0348945001000748,0.0,1.0,0.0,0.0,0.0,0
1.0,1.0,0.5,0.18421052631578946,1.0,0.25,0.25,0.2,0.8149148561362302,0.03570036553634822,0.0,0.0,1.0,0.0,1.0,0
1.0,0.0,0.0,0.2368421052631579,1.0,1.0,0.25,0.2,0.7001761597181444,0.03302994869850099,0.0,0.0,1.0,0.0,0.0,0
1.0,0.0,0.0,0.3157894736842105,0.0,0.25,0.25,0.2,0.6169113329418673,0.03148405650538824,0.0,0.0,0.0,0.0,0.0,0
1.0,1.0,0.5,0.1105263157894737,1.0,1.0,0.25,0.2,0.9019964768056371,0.032100306544891447,0.0,0.0,0.0,0.0,1.0,0
1.0,0.0,0.5,0.21052631578947367,1.0,1.0,0.25,0.2,0.6009395184967704,0.032289921941661665,0.0,0.0,0.0,0.0,1.0,1
1.0,1.0,0.0,0.02631578947368421,1.0,1.0,0.25,1.0,0.45825014679976506,0.03442572870250398,0.0,0.0,0.0,0.0,0.0,0
0.0,1.0,0.0,0.21052631578947367,0.0,1.0,0.0,0.2,0.49941280093951845,0.03321166345373912,0.0,0.0,1.0,1.0,0.0,0
1.0,1.0,0.5,0.15789473684210525,1.0,1.0,0.0,0.2,0.7017615971814445,0.02544006573333755,0.0,0.0,0.0,0.0,1.0,0
0.0,1.0,0.5,0.10526315789473684,0.0,1.0,0.25,0.2,0.5665296535525544,0.03575303647989551,0.0,0.0,0.0,0.0,1.0,0
0.0,0.0,0.0,0.15789473684210525,0.0,1.0,0.0,0.4,0.8268937169700529,0.03401226179565781,0.0,0.0,0.0,0.0,0.0,0
0.0,1.0,0.5,0.21052631578947367,1.0,0.25,0.25,0.2,0.87968291250734,0.03099158318322115,0.0,0.0,0.0,0.0,1.0,0
1.0,0.0,0.0,0.2263157894736842,1.0,0.25,0.25,1.0,0.8001174398120963,0.03294040809447061,0.0,1.0,1.0,0.0,0.0,0
0.0,1.0,0.0,0.18421052631578946,1.0,1.0,0.25,0.2,0.6375807398708162,0.02580876233816853,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,1.0,0.18421052631578946,0.25,1.0,1.0,0.2,0.6881972988843218,1.0,0.0,0.0,0.0,0.0,1.0,0
1.0,0.0,0.0,0.15789473684210525,0.0,1.0,0.25,0.2,0.7785672342924251,0.036579970293587845,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.13157894736842105,0.0,0.25,0.25,0.2,0.8201996476805637,0.033951690210578436,0.0,0.0,0.0,0.0,0.0,0
1.0,0.0,0.0,0.06315789473684211,0.25,1.0,0.25,0.2,0.37099236641221367,1.0,0.0,0.0,1.0,0.0,0.0,0
1.0,0.0,0.0,0.12105263157894736,1.0,1.0,0.25,0.2,0.7830299471520845,0.028163153514732066,0.0,1.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.11578947368421053,0.0,0.25,0.25,0.2,0.7197298884321786,0.0346522137597573,0.0,1.0,1.0,0.0,0.0,0
0.0,1.0,0.0,0.18421052631578946,0.0,0.25,0.0,0.2,0.6424544920728127,0.029969766878403865,0.0,0.0,0.0,1.0,0.0,0
0.0,0.0,0.5,0.13157894736842105,0.5,0.25,0.25,0.2,0.7266001174398121,0.02403901863497983,0.0,0.0,0.0,0.0,1.0,0
1.0,1.0,0.0,0.3263157894736842,0.0,1.0,0.25,0.4,0.7919553728714034,0.031473522316678784,0.0,0.0,1.0,0.0,0.0,0
0.0,1.0,0.0,0.07894736842105263,0.0,1.0,0.25,0.2,0.6984145625367,0.035858378366990074,0.0,0.0,0.0,0.0,0.0,0
0.0,1.0,0.0,0.10526315789473684,0.0,0.5,0.25,0.2,0.8644744568408691,0.031225968882006558,0.0,1.0,1.0,0.0,0.0,0
1.0,1.0,0.0,0.2631578947368421,1.0,1.0,0.25,0.2,0.7443335290663535,0.03719622033309105,0.0,0.0,0.0,0.0,0.0,0
1.0,1.0,0.5,0.21052631578947367,0.5,0.25,0.25,0.2,0.6035819142689371,0.025956240980100923,0.0,0.0,0.0,0.0,1.0,0
0.0,0.0,0.0,0.05263157894736842,1.0,1.0,0.25,1.0,0.8665296535525543,0.03426508232468477,0.0,0.0,0.0,0.0,0.0,0
1.0,0.0,0.5,0.21052631578947367,1.0,1.0,0.25,0.2,0.6009395184967704,0.032289921941661665,0.0,0.0,0.0,0.0,1.0,1
0.0,1.0,0.0,0.11210526315789474,0.0,1.0,0.25,0.2,0.8311802701115678,0.03726995965405725,0.0,0.0,0.0,0.0,0.0,0
1.0,1.0,0.0,0.42105263157894735,0.5,0.25,0.25,0.2,0.7914268937169701,0.025166176826891682,0.0,0.0,0.0,0.0,0.0,0
1.0,0.0,0.5,0.1631578947368421,1.0,0.25,0.25,0.2,0.7335290663534938,0.035676663611751945,0.0,1.0,0.0,0.0,1.0,0
0.0,1.0,0.5,0.18421052631578946,1.0,1.0,0.0,0.2,0.6674691720493248,0.027889264608286196,0.0,0.0,0.0,0.0,1.0,0
0.0,1.0,0.5,0.031578947368421054,1.0,1.0,0.25,0.2,0.6473869641808573,0.0319501943557817,0.0,0.0,0.0,0.0,1.0,0
1.0,1.0,0.0,0.15789473684210525,0.0,1.0,0.25,0.2,0.4822078684674105,0.03464694666540257,0.0,0.0,0.0,0.0,0.0,0
1.0,1.0,0.0,0.07894736842105263,0.0,1.0,0.25,0.2,0.5813857897827364,0.032964110019066885,0.0,0.0,0.0,0.0,0.0,0
0.0,1.0,0.5,0.05263157894736842,1.0,1.0,0.25,0.2,0.8873165002935995,0.03727259320123461,0.0,0.0,0.0,0.0,1.0,0
0.0,0.0,0.5,0.05263157894736842,1.0,0.5,0.5,0.2,0.6226071638285379,0.0338516154178386,0.0,1.0,0.0,0.0,0.0,0
1.0,0.0,0.0,0.3684210526315789,0.5,0.25,0.25,0.6000000000000001,0.5889606576629477,0.030617619484035442,0.0,0.0,1.0,0.0,0.0,0
1.0,1.0,0.0,0.13157894736842105,0.0,1.0,0.25,0.2,0.9362301820317087,0.03177638024207566,0.0,0.0,0.0,0.0,0.0,0
1.0,1.0,0.0,0.2631578947368421,1.0,1.0,0.25,0.2,0.724251321197886,0.03570036553634822,0.0,0.0,1.0,0.0,0.0,0
1.0,0.0,0.0,0.3894736842105263,0.5,0.25,0.25,0.2,0.6310041103934234,0.030904676126368134,0.0,0.0,0.0,0.0,0.0,0
1.0,1.0,0.0,0.13157894736842105,0.0,1.0,0.25,0.2,0.5669406928948914,0.026519820076056848,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.02631578947368421,1.0,1.0,0.25,0.2,0.8076335877862595,0.03716198421978532,0.0,0.0,1.0,0.0,0.0,0
0.0,1.0,0.0,0.18421052631578946,1.0,1.0,0.25,0.2,0.8998825601879037,0.035223693497245315,0.0,0.0,0.0,0.0,0.0,0
0.0,1.0,0.0,0.05263157894736842,0.0,1.0,0.25,0.2,0.87110980622431,0.03293777454729324,0.0,0.0,1.0,0.0,0.0,0
0.0,1.0,0.5,0.21052631578947367,0.0,0.25,0.25,0.2,0.8056371109806224,0.03646936131213855,0.0,1.0,0.0,1.0,1.0,0
1.0,1.0,0.5,0.2368421052631579,0.0,1.0,0.25,0.2,0.7342924251321198,0.02931138008406283,0.0,0.0,1.0,0.0,1.0,0
0.0,0.0,0.0,0.13157894736842105,1.0,1.0,0.0,0.2,0.5819142689371697,0.028897913177216662,0.0,0.0,0.0,0.0,0.0,0
0.0,1.0,0.0,0.08421052631578946,1.0,1.0,0.0,0.2,0.5681150910158543,0.03398329277670681,0.0,0.0,0.0,0.0,0.0,0
0.0,1.0,0.0,0.1105263157894737,0.25,0.75,0.25,0.2,0.1923076923076923,1.0,0.0,0.0,0.0,0.0,0.0,0
1.0,0.0,0.5,0.14736842105263157,1.0,1.0,0.25,1.0,0.8049911920140927,0.032189847148921834,0.0,1.0,0.0,0.0,1.0,0
0.0,0.0,0.0,0.13157894736842105,1.0,0.25,0.25,0.2,0.6729888432178508,0.03053861306871452,0.0,0.0,1.0,0.0,0.0,0
1.0,0.0,0.0,0.0,1.0,1.0,0.25,0.2,0.8289489136817381,0.026975423737740842,0.0,0.0,0.0,0.0,0.0,0
